Opportunity ID,Market,Plan,Monthly Price,Annual Price,Target Customer,Expected ARPU,Gross Margin %,Estimated CAC,Monthly Churn %,Estimated LTV,LTV:CAC,Payback Months,Customers for $10k MRR,Customers for $50k MRR,Customers for $100k MRR,Confidence Level,Assumptions
SAAS-010,Morocco,High-ticket / custom,MAD27000,MAD291600,Food processors; 30–150 staff; 1–3 sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.7–2.0,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Europe,Free strategy,No ongoing free plan / sandbox only,N/A,Food processors; 30–150 staff; 1–3 sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11070–13442 (24-month capped GP proxy),2.8–11.2,2.1–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Europe,Trial strategy,No ongoing free plan / sandbox only,N/A,Food processors; 30–150 staff; 1–3 sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11070–13442 (24-month capped GP proxy),2.8–11.2,2.1–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Europe,Starter,EUR360,EUR3888,Food processors; 30–150 staff; 1–3 sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11070–13442 (24-month capped GP proxy),2.8–11.2,2.1–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Europe,Professional,EUR599,EUR6469,Food processors; 30–150 staff; 1–3 sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11070–13442 (24-month capped GP proxy),2.8–11.2,2.1–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Europe,Business,EUR1200,EUR12960,Food processors; 30–150 staff; 1–3 sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11070–13442 (24-month capped GP proxy),2.8–11.2,2.1–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Europe,Enterprise,EUR2400,EUR25920,Food processors; 30–150 staff; 1–3 sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11070–13442 (24-month capped GP proxy),2.8–11.2,2.1–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Europe,High-ticket / custom,EUR3590,EUR38772,Food processors; 30–150 staff; 1–3 sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11070–13442 (24-month capped GP proxy),2.8–11.2,2.1–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,USA / International,Free strategy,No ongoing free plan / sandbox only,N/A,Food processors; 30–150 staff; 1–3 sites,USD699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11743–14260 (24-month capped GP proxy),2.9–11.9,2.0–8.2,15,72,144,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,USA / International,Trial strategy,No ongoing free plan / sandbox only,N/A,Food processors; 30–150 staff; 1–3 sites,USD699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11743–14260 (24-month capped GP proxy),2.9–11.9,2.0–8.2,15,72,144,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,USA / International,Starter,USD420,USD4536,Food processors; 30–150 staff; 1–3 sites,USD699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11743–14260 (24-month capped GP proxy),2.9–11.9,2.0–8.2,15,72,144,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,USA / International,Professional,USD699,USD7549,Food processors; 30–150 staff; 1–3 sites,USD699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11743–14260 (24-month capped GP proxy),2.9–11.9,2.0–8.2,15,72,144,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,USA / International,Business,USD1400,USD15120,Food processors; 30–150 staff; 1–3 sites,USD699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11743–14260 (24-month capped GP proxy),2.9–11.9,2.0–8.2,15,72,144,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,USA / International,Enterprise,USD2800,USD30240,Food processors; 30–150 staff; 1–3 sites,USD699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11743–14260 (24-month capped GP proxy),2.9–11.9,2.0–8.2,15,72,144,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,USA / International,High-ticket / custom,USD4190,USD45252,Food processors; 30–150 staff; 1–3 sites,USD699 professional baseline; mixed ARPU UNKNOWN,70–85,USD1200–4000,0.7–2.0,USD11743–14260 (24-month capped GP proxy),2.9–11.9,2.0–8.2,15,72,144,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Morocco,Free strategy,No ongoing free plan / sandbox only,N/A,Staffing agencies; 10–50 office staff; 100+ active placements,MAD3500 professional baseline; mixed ARPU UNKNOWN,72–86,USD250–900,1.0–2.5,USD6048–7224 (24-month capped GP proxy),6.7–28.9,0.8–3.6,29,143,286,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Morocco,Trial strategy,No ongoing free plan / sandbox only,N/A,Staffing agencies; 10–50 office staff; 100+ active placements,MAD3500 professional baseline; mixed ARPU UNKNOWN,72–86,USD250–900,1.0–2.5,USD6048–7224 (24-month capped GP proxy),6.7–28.9,0.8–3.6,29,143,286,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Morocco,Starter,MAD2100,MAD22680,Staffing agencies; 10–50 office staff; 100+ active placements,MAD3500 professional baseline; mixed ARPU UNKNOWN,72–86,USD250–900,1.0–2.5,USD6048–7224 (24-month capped GP proxy),6.7–28.9,0.8–3.6,29,143,286,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Morocco,Professional,MAD3500,MAD37800,Staffing agencies; 10–50 office staff; 100+ active placements,MAD3500 professional baseline; mixed ARPU UNKNOWN,72–86,USD250–900,1.0–2.5,USD6048–7224 (24-month capped GP proxy),6.7–28.9,0.8–3.6,29,143,286,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Morocco,Business,MAD7000,MAD75600,Staffing agencies; 10–50 office staff; 100+ active placements,MAD3500 professional baseline; mixed ARPU UNKNOWN,72–86,USD250–900,1.0–2.5,USD6048–7224 (24-month capped GP proxy),6.7–28.9,0.8–3.6,29,143,286,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Morocco,Enterprise,MAD14000,MAD151200,Staffing agencies; 10–50 office staff; 100+ active placements,MAD3500 professional baseline; mixed ARPU UNKNOWN,72–86,USD250–900,1.0–2.5,USD6048–7224 (24-month capped GP proxy),6.7–28.9,0.8–3.6,29,143,286,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Morocco,High-ticket / custom,MAD21000,MAD226800,Staffing agencies; 10–50 office staff; 100+ active placements,MAD3500 professional baseline; mixed ARPU UNKNOWN,72–86,USD250–900,1.0–2.5,USD6048–7224 (24-month capped GP proxy),6.7–28.9,0.8–3.6,29,143,286,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Europe,Free strategy,No ongoing free plan / sandbox only,N/A,Staffing agencies; 10–50 office staff; 100+ active placements,EUR499 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD9485–11329 (24-month capped GP proxy),2.7–12.6,1.9–8.9,19,92,183,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Europe,Trial strategy,No ongoing free plan / sandbox only,N/A,Staffing agencies; 10–50 office staff; 100+ active placements,EUR499 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD9485–11329 (24-month capped GP proxy),2.7–12.6,1.9–8.9,19,92,183,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Europe,Starter,EUR300,EUR3240,Staffing agencies; 10–50 office staff; 100+ active placements,EUR499 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD9485–11329 (24-month capped GP proxy),2.7–12.6,1.9–8.9,19,92,183,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Europe,Professional,EUR499,EUR5389,Staffing agencies; 10–50 office staff; 100+ active placements,EUR499 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD9485–11329 (24-month capped GP proxy),2.7–12.6,1.9–8.9,19,92,183,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Europe,Business,EUR1000,EUR10800,Staffing agencies; 10–50 office staff; 100+ active placements,EUR499 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD9485–11329 (24-month capped GP proxy),2.7–12.6,1.9–8.9,19,92,183,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Europe,Enterprise,EUR2000,EUR21600,Staffing agencies; 10–50 office staff; 100+ active placements,EUR499 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD9485–11329 (24-month capped GP proxy),2.7–12.6,1.9–8.9,19,92,183,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,Europe,High-ticket / custom,EUR2990,EUR32292,Staffing agencies; 10–50 office staff; 100+ active placements,EUR499 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD9485–11329 (24-month capped GP proxy),2.7–12.6,1.9–8.9,19,92,183,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,USA / International,Free strategy,No ongoing free plan / sandbox only,N/A,Staffing agencies; 10–50 office staff; 100+ active placements,USD599 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD10351–12363 (24-month capped GP proxy),3.0–13.7,1.7–8.1,17,84,167,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,USA / International,Trial strategy,No ongoing free plan / sandbox only,N/A,Staffing agencies; 10–50 office staff; 100+ active placements,USD599 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD10351–12363 (24-month capped GP proxy),3.0–13.7,1.7–8.1,17,84,167,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,USA / International,Starter,USD360,USD3888,Staffing agencies; 10–50 office staff; 100+ active placements,USD599 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD10351–12363 (24-month capped GP proxy),3.0–13.7,1.7–8.1,17,84,167,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,USA / International,Professional,USD599,USD6469,Staffing agencies; 10–50 office staff; 100+ active placements,USD599 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD10351–12363 (24-month capped GP proxy),3.0–13.7,1.7–8.1,17,84,167,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,USA / International,Business,USD1200,USD12960,Staffing agencies; 10–50 office staff; 100+ active placements,USD599 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD10351–12363 (24-month capped GP proxy),3.0–13.7,1.7–8.1,17,84,167,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,USA / International,Enterprise,USD2400,USD25920,Staffing agencies; 10–50 office staff; 100+ active placements,USD599 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD10351–12363 (24-month capped GP proxy),3.0–13.7,1.7–8.1,17,84,167,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-015,USA / International,High-ticket / custom,USD3590,USD38772,Staffing agencies; 10–50 office staff; 100+ active placements,USD599 professional baseline; mixed ARPU UNKNOWN,72–86,USD900–3500,1.0–2.5,USD10351–12363 (24-month capped GP proxy),3.0–13.7,1.7–8.1,17,84,167,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Morocco,Free strategy,No ongoing free plan / sandbox only,N/A,Distributors/service groups; 30–200 staff; 3+ sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–2.5,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Morocco,Trial strategy,No ongoing free plan / sandbox only,N/A,Distributors/service groups; 30–200 staff; 3+ sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–2.5,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Morocco,Starter,MAD2700,MAD29160,Distributors/service groups; 30–200 staff; 3+ sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–2.5,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Morocco,Professional,MAD4500,MAD48600,Distributors/service groups; 30–200 staff; 3+ sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–2.5,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Morocco,Business,MAD9000,MAD97200,Distributors/service groups; 30–200 staff; 3+ sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–2.5,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Morocco,Enterprise,MAD18000,MAD194400,Distributors/service groups; 30–200 staff; 3+ sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–2.5,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Morocco,High-ticket / custom,MAD27000,MAD291600,Distributors/service groups; 30–200 staff; 3+ sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,1.0–2.5,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Europe,Free strategy,No ongoing free plan / sandbox only,N/A,Distributors/service groups; 30–200 staff; 3+ sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD11070–13442 (24-month capped GP proxy),2.8–13.4,1.8–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Europe,Trial strategy,No ongoing free plan / sandbox only,N/A,Distributors/service groups; 30–200 staff; 3+ sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD11070–13442 (24-month capped GP proxy),2.8–13.4,1.8–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Europe,Starter,EUR360,EUR3888,Distributors/service groups; 30–200 staff; 3+ sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD11070–13442 (24-month capped GP proxy),2.8–13.4,1.8–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Europe,Professional,EUR599,EUR6469,Distributors/service groups; 30–200 staff; 3+ sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD11070–13442 (24-month capped GP proxy),2.8–13.4,1.8–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Europe,Business,EUR1200,EUR12960,Distributors/service groups; 30–200 staff; 3+ sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD11070–13442 (24-month capped GP proxy),2.8–13.4,1.8–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Europe,Enterprise,EUR2400,EUR25920,Distributors/service groups; 30–200 staff; 3+ sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD11070–13442 (24-month capped GP proxy),2.8–13.4,1.8–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,Europe,High-ticket / custom,EUR3590,EUR38772,Distributors/service groups; 30–200 staff; 3+ sites,EUR599 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD11070–13442 (24-month capped GP proxy),2.8–13.4,1.8–8.7,16,76,152,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-014,USA / International,Free strategy,No ongoing free plan / sandbox only,N/A,Distributors/service groups; 30–200 staff; 3+ sites,USD749 professional baseline; mixed ARPU UNKNOWN,70–85,USD1000–4000,1.0–2.5,USD12583–15280 (24-month capped GP proxy),3.1–15.3,1.6–7.6,14,67,134,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
